port_name,country,hazard,downtime
Teluk Bayur,Indonesia,fluvial,0.1281499659522804
Luba,Equatorial Guinea,fluvial,0.06642147850975975
Split,Croatia,fluvial,0.01930222145974099
Patrai,Greece,fluvial,0.0
Gijon,Spain,fluvial,0.0033569080799549546
Buka,Papua New Guinea,fluvial,0.0
Mikawa,Japan,fluvial,0.0
Two Harbors,U.S.A.,fluvial,0.0
Cebu,Philippines,fluvial,0.23352111706432993
Illichivsk,Ukraine,fluvial,0.043813511753941436
Torrevieja,Spain,fluvial,0.0278813256615991
Sauda,Norway,fluvial,1.000313203828829
Gisborne,New Zealand,fluvial,0.11044227583051801
Botas,Turkey,fluvial,0.010621457394894895
Duba Bulk Plant Tanker Terminal,Saudi Arabia,fluvial,0.0
Muroran Ko,Japan,fluvial,0.0
Hakodate Ko,Japan,fluvial,0.01760357808980856
Bejaia,Algeria,fluvial,0.12388763014968093
Ijmuiden,Netherlands,fluvial,0.0
Newcastle,Australia,fluvial,0.3751174514358109
Mina Al Ahmadi,Kuwait,fluvial,0.013119647821649776
Himeji,Japan,fluvial,0.14099013935810809
Portmouth,U.S.A.,fluvial,0.012299911434872371
Moutsamoudu,Comoros,fluvial,0.08563550024634009
Lamu,Kenya,fluvial,0.0
Felixstow,United Kingdom,fluvial,0.0
Kasim Terminal,Indonesia,fluvial,0.029055392941769894
Haikou,China,fluvial,0.03255001231700451
Cotonou,Benin,fluvial,0.007720888583896395
Jacksonville,U.S.A.,fluvial,0.05001566019144145
Tan-Shui,Taiwan,fluvial,0.0
Shui Dong,China,fluvial,0.010621457394894895
Sakata Ko,Japan,fluvial,0.16490810942778714
Port Alma,Australia,fluvial,0.15273931763795043
Bunbury,Australia,fluvial,0.14697326990076015
Bayrut,Lebanon,fluvial,0.0
Akita-Funakawa Ko,Japan,fluvial,0.051864229835304046
Benoa,Indonesia,fluvial,0.11749987243102478
Malabo,Equatorial Guinea,fluvial,0.0
Santander,Spain,fluvial,0.0278813256615991
Port of Sohar,Oman,fluvial,1.000313203828829
Puerto De Hencan,Honduras,fluvial,0.0
Paramarico,Suriname,fluvial,0.0
Onslow,Australia,fluvial,0.010621457394894895
Alborg,Denmark,fluvial,0.09545958394918355
Charleston,U.S.A.,fluvial,0.013942887223160661
Weipa,Australia,fluvial,0.005035362119932432
Balboa,Panama,fluvial,0.08216032525689751
Port Lyttelton,New Zealand,fluvial,0.007720888583896395
Fuzhou,China,fluvial,0.003985715793918919
Kaukas,Finland,fluvial,0.0
Savannah,U.S.A.,fluvial,0.010621457394894895
Waingapu,Indonesia,fluvial,0.010621457394894895
Pointe A Pierre,Trinidad and Tobago,fluvial,0.02349835655968468
Osaka,Japan,fluvial,0.22659129539695944
Al Ladhiqiyah,Syria,fluvial,0.026553643487237235
Puerto Ingeniero White,Argentina,fluvial,0.0
Magdalla,India,fluvial,0.20644133366765205
Sundsvall,Sweden,fluvial,0.010621457394894895
Jakobstad,Finland,fluvial,0.13950005278716213
Santiago De Cuba,Cuba,fluvial,0.17850358715160472
Kamsar,Guinea,fluvial,0.010621457394894895
Casablanca,Morocco,fluvial,0.0
New Amsterdam,Guyana,fluvial,0.0278813256615991
Yakacik,Turkey,fluvial,0.010621457394894895
Kuching,Malaysia,fluvial,0.043813511753941436
Buenaventura,Colombia,fluvial,0.0
Johor,Malaysia,fluvial,0.010621457394894895
Kaba Burnu,Turkey,fluvial,0.010621457394894895
Noshiro Ko,Japan,fluvial,0.010621457394894895
Rio Bueno,Jamaica,fluvial,0.12812132982591967
Hiroshima,Japan,fluvial,0.010462503959037164
Catania,Italy,fluvial,0.032701645434496995
Izmir,Turkey,fluvial,0.34785959978533215
Puerto Cortes,Honduras,fluvial,0.0
Norrkoping,Sweden,fluvial,0.0278813256615991
Yawatahama,Japan,fluvial,0.010621457394894895
Port Louis,Mauritius,fluvial,0.010621457394894895
Wenzhou,China,fluvial,0.0
Tianjin Xin Gang,China,fluvial,0.03255001231700451
Sarnia,Canada,fluvial,0.0
Susaki Ko,Japan,fluvial,0.02491072371199325
Point Richmond,U.S.A.,fluvial,0.005978573690878379
Galveston,U.S.A.,fluvial,0.03524753483952703
Sapangar Bay,Malaysia,fluvial,0.043813511753941436
Navlakhi,India,fluvial,0.02989286845439189
Porto Di Palermo,Italy,fluvial,0.17850358715160472
Manzanillo,Panama,fluvial,0.1313296287009666
"Wilmington, NC",U.S.A.,fluvial,0.010621457394894895
Yuzhnyy,Ukraine,fluvial,0.010621457394894895
Panjang,Indonesia,fluvial,0.0278813256615991
Vieux Fort,Saint Lucia,fluvial,0.026553643487237235
Batumi,Georgia,fluvial,0.27230697465043163
Hong Kong,Hong Kong,fluvial,0.016076433024821694
Al Ahmadi,Yemen,fluvial,0.037686661710538666
Corinto,Nicaragua,fluvial,0.0
Hachinohe Ko,Japan,fluvial,0.04829744202210022
Tsingeli,Greece,fluvial,0.10362149258633635
Yeysk,Russia,fluvial,0.001678454039977477
Sydney,Australia,fluvial,0.0
Wismar,Germany,fluvial,0.045164327608858856
Olbia,Italy,fluvial,0.0
Port Aransas,U.S.A.,fluvial,0.035373227671030405
Muhamamad Bin Qasim,Pakistan,fluvial,0.010621457394894895
Kota Baru,Indonesia,fluvial,0.06377145270270271
Gioia Tauro,Italy,fluvial,0.25553727697423984
Uno Ko,Japan,fluvial,0.010621457394894895
Waterford,Ireland,fluvial,0.039779360747466214
Tampa,U.S.A.,fluvial,0.040012528153153155
Hitachi,Japan,fluvial,0.13847245829814187
Texas City,U.S.A.,fluvial,0.03818360430743243
Vitoria,Brazil,fluvial,0.23921250351914414
Marmagao,India,fluvial,0.245916259765625
La Baie (Port Alfred),Canada,fluvial,0.0278813256615991
Iwakuni Ko,Japan,fluvial,0.010462503959037164
Niigata Ko,Japan,fluvial,0.1344424659522804
Subio Bay,Philippines,fluvial,0.1780885966532939
Port Everglades,U.S.A.,fluvial,0.012299911434872371
Imatra,Finland,fluvial,0.36584363782728035
Santo Thomas De Castilla,Guatemala,fluvial,0.3671041212110548
Galway,Ireland,fluvial,0.073695703125
Charlestown,Saint Kitts and Nevis,fluvial,0.0
Recife,Brazil,fluvial,0.10687841503612988
Donggala,Indonesia,fluvial,0.115508349169482
Boston,U.S.A.,fluvial,0.010621457394894895
Thunder Bay,Canada,fluvial,0.06642147850975975
Aberdeen,U.S.A.,fluvial,0.015271459154466968
Port Saint Louis Du Rhone,France,fluvial,0.11957147381756757
Puerto Plata,Dominican Republic,fluvial,0.19649696180555556
New York-New Jersey,U.S.A.,fluvial,0.05001566019144145
Honolulu,U.S.A.,fluvial,0.012614315291854354
Palm Beach,U.S.A.,fluvial,0.012614315291854354
Thamshamm,Norway,fluvial,0.0732188428174268
Limassol,Cyprus,fluvial,0.10687841503612988
Montego Bay,Jamaica,fluvial,0.11218914373357733
Glasgow,United Kingdom,fluvial,0.09559311655405406
Skutskar,Sweden,fluvial,0.21442067115944072
Belfast,United Kingdom,fluvial,0.06721891495988176
Gela,Italy,fluvial,0.6172514732017171
Seattle,U.S.A.,fluvial,0.031589005607169665
Honiara,Solomon Islands,fluvial,0.0831511010522241
Marseille,France,fluvial,0.0442462525513795
Onne,Nigeria,fluvial,0.1613133841849662
Khorramshahr,Iran,fluvial,0.021921436866554057
Matthew Town,Bahamas,fluvial,0.0278813256615991
Toronto,Canada,fluvial,0.1354235817849099
Takamatsu,Japan,fluvial,0.07553043179898648
Altamira,Mexico,fluvial,0.001678454039977477
Douala,Cameroon,fluvial,0.059745697846283786
Cape Town,South Africa,fluvial,0.24421506281672295
Porsgrunn,Norway,fluvial,0.27694491659628373
"Wilmington, DE",U.S.A.,fluvial,0.05001566019144145
Bahai De La Habana,Cuba,fluvial,0.17318879768440315
Oakland,U.S.A.,fluvial,0.012614315291854354
Kimbe,Papua New Guinea,fluvial,0.004650001759572072
Civitavecchia,Italy,fluvial,0.015932186092342343
Muuga-Port of Talinn,Estonia,fluvial,0.1641421806963213
Merak Mas Terminal,Indonesia,fluvial,0.13741510504645268
Cadiz,Spain,fluvial,0.15932186092342343
Mombasa,Kenya,fluvial,0.15932186092342343
Porto Alegre,Brazil,fluvial,0.5001566019144145
Gavle,Sweden,fluvial,0.12679364765155782
Abidjan,Cote d'Ivoire,fluvial,0.3682635322089668
Tanjung Sekong,Indonesia,fluvial,0.0844812502346096
Kotka,Finland,fluvial,0.17525404701576575
Maracaibo,Venezuela,fluvial,0.9063651815878379
Everett,U.S.A.,fluvial,0.015932186092342343
Hon Gai,Vietnam,fluvial,0.15932186092342343
Puerto Del Callao,Peru,fluvial,0.031864372184684686
Green Bay,U.S.A.,fluvial,0.031864372184684686
Higashi-Harima,Japan,fluvial,0.18295149035754502
Brunsbuttel Elbahafen,Germany,fluvial,0.17320360419012762
Trois Rivieres,Canada,fluvial,0.3790532607803116
Yingkou,China,fluvial,0.07966093046171172
Mersin,Turkey,fluvial,0.20645457811326953
Koper,Slovenia,fluvial,0.20645457811326953
New Mangalore,India,fluvial,0.3493182483753284
Ampenan,Indonesia,fluvial,0.16064954309778529
Durban,South Africa,fluvial,0.1460450391798048
Corpus Christi,U.S.A.,fluvial,0.05001566019144145
Pomalaa,Indonesia,fluvial,0.17392636484140392
Mumbai (bonbay),India,fluvial,0.22430615087743994
Kota Kinabalu,Malaysia,fluvial,0.2363274270364114
Natal,Brazil,fluvial,0.10804063335796732
Kupang,Indonesia,fluvial,0.21110146572353605
Novorossiysk,Russia,fluvial,0.15932186092342343
East London,South Africa,fluvial,0.09559311655405406
Hopa,Turkey,fluvial,0.3910024003495683
Volos,Greece,fluvial,0.25425113639029656
Iskenderun,Turkey,fluvial,0.20114384941582208
Manaus,Brazil,fluvial,0.7002192426801803
Haimen,China,fluvial,0.07966093046171172
Banten,Indonesia,fluvial,0.2746309737471847
Miami,U.S.A.,fluvial,0.017267876079204207
Qingdao Gang,China,fluvial,0.07966093046171172
Jiddah Oil,Saudi Arabia,fluvial,0.005310728697447447
Kiel,Germany,fluvial,0.35010962134009016
"Portland, ME",U.S.A.,fluvial,0.031864372184684686
El Grao,Spain,fluvial,0.15106086359797297
Roseau,Dominica,fluvial,0.031864372184684686
Mackay,Australia,fluvial,0.005310728697447447
Baltimore,U.S.A.,fluvial,0.031864372184684686
Los Angeles,U.S.A.,fluvial,0.07002192426801802
Malaga,Spain,fluvial,0.2871434020446227
Esbjerg,Denmark,fluvial,0.005310728697447447
Point Lisa Port,Trinidad and Tobago,fluvial,0.37374253208286407
Paagoumene,New Caledonia,fluvial,0.17525404701576575
Antwerp,Belgium,fluvial,0.015932186092342343
Beira,Mozambique,fluvial,0.5124853193036787
Zarate,Argentina,fluvial,0.34386968315972216
Point Fortin,Trinidad and Tobago,fluvial,0.031864372184684686
Esmeraldas,Ecuador,fluvial,0.4479597398912585
Port Esquivel,Jamaica,fluvial,0.4003762536951013
Otaru Ko,Japan,fluvial,0.08165245372325451
Bata,Equatorial Guinea,fluvial,0.20114384941582208
Al Basrah,Iraq,fluvial,0.302121727195946
Kalundborg,Denmark,fluvial,0.12148291895411037
Koge,Denmark,fluvial,0.24421506281672295
Huelva,Spain,fluvial,0.09559311655405406
Banjul,Gambia,fluvial,0.6476788165118244
Rada De Arica,Chile,fluvial,0.4531825907939189
Weifang Port,China,fluvial,0.4405941854940878
Port Hedland,Australia,fluvial,0.005310728697447447
Port of Le Havre,France,fluvial,0.4501409417229731
Kingstown,Saint Vincent and the Grenadines,fluvial,0.6299851917347035
Vlores,Albania,fluvial,0.027862337063626126
Calumet Harbor,U.S.A.,fluvial,0.09002818834459461
Samsun,Turkey,fluvial,0.7002192426801803
Port Arthur,U.S.A.,fluvial,0.07669067896021023
Suva Harbor,Fiji,fluvial,0.031864372184684686
Qingdao Port,China,fluvial,0.12148291895411037
Fremantle,Australia,fluvial,0.18322014006193696
Rumor Ko,Japan,fluvial,0.34386968315972216
Kochi (Chochin),India,fluvial,0.2600684851844031
Kanazawa,Japan,fluvial,0.08165245372325451
Kunda,Estonia,fluvial,0.3544911405546171
El Guamache,Venezuela,fluvial,0.005310728697447447
Varkaus,Finland,fluvial,0.39631312904701577
Ashdod,Israel,fluvial,0.1895734155053491
Cagliari,Italy,fluvial,0.17459020592858485
Lubeck-Travemunde,Germany,fluvial,0.1836283055027684
Bitung,Indonesia,fluvial,0.22172292311843095
Funabashi,Japan,fluvial,0.08165245372325451
Setubal,Portugal,fluvial,0.4036153810060059
Chittagong,Bangladesh,fluvial,0.4423165993630348
Gresik,Indonesia,fluvial,0.2279098996457395
Puerto San Martin,Argentina,fluvial,0.41423683840090086
Porto Di Chioggia,Italy,fluvial,0.4494204160214902
Falkenberg,Sweden,fluvial,0.19915232615427925
Haldia Port,India,fluvial,0.2044630548517267
Aberdeen,United Kingdom,fluvial,0.23499974486204953
Georgetown,Guyana,fluvial,0.4281775012317004
Banzart,Tunisia,fluvial,0.4281775012317004
Golcuk Burnu,Turkey,fluvial,0.46668028428819436
Bar,Montenegro,fluvial,0.3983046523085585
Barcelona,Spain,fluvial,0.04348899446321321
Shan T Ou,China,fluvial,0.19915232615427925
Xiamen,China,fluvial,0.19915232615427925
Wakayama-Shimotsu Ko,Japan,fluvial,0.09957616307713964
Hai Phong,Vietnam,fluvial,0.3983046523085585
Odense,Denmark,fluvial,0.44012664080095715
Rostov-Na-Donu,Russia,fluvial,0.4036153810060059
Beaumont,U.S.A.,fluvial,0.07002192426801802
Batangas City,Philippines,fluvial,0.6472450600014077
Brake,Germany,fluvial,0.2044630548517267
Alicante,Spain,fluvial,0.3983046523085585
Port Methanier,Algeria,fluvial,0.3983046523085585
Tachibana,Japan,fluvial,0.03983046523085586
Onomichi-Itozaki,Japan,fluvial,0.10488689177458708
Tacoma,U.S.A.,fluvial,0.0557626513231982
Sakai Ko,Japan,fluvial,0.1135168259079392
Indonesia Morowali Industrial Park,Indonesia,fluvial,0.2130929889850788
Cabanas,Cuba,fluvial,0.03983046523085586
Porto Di Corsini,Italy,fluvial,0.19915232615427925
Dudinka,Russia,fluvial,0.3983046523085585
Wewak Harbor,Papua New Guinea,fluvial,0.06638410871809308
St John,Canada,fluvial,0.35010962134009016
Kilifi,Kenya,fluvial,0.5934739319397523
Founchon,U.S.A.,fluvial,0.0557626513231982
Chester,U.S.A.,fluvial,0.0557626513231982
Porto De Leizoes,Portugal,fluvial,0.1135168259079392
Steinkjer,Norway,fluvial,0.23092831899282093
Milwaukee,U.S.A.,fluvial,0.09002818834459461
Mobile,U.S.A.,fluvial,0.07329561397334836
London Gateway,United Kingdom,fluvial,0.26553643487237233
Ardel,Norway,fluvial,0.8967860536317568
Gdansk,Poland,fluvial,0.25007830095720723
Amagasaki,Japan,fluvial,0.22659129539695944
Houston,U.S.A.,fluvial,0.0557626513231982
Aveiro,Portugal,fluvial,0.2396466324723161
Aviles,Spain,fluvial,1.000313203828829
Lake Charles,U.S.A.,fluvial,0.0557626513231982
San Pedro De Macoris,Dominican Republic,fluvial,0.2675279581339151
Lisboa,Portugal,fluvial,0.4965531332113363
Homikawa,Japan,fluvial,0.1135168259079392
Port De Salvador,Brazil,fluvial,0.013276821743618616
Phu My,Vietnam,fluvial,0.6247405950872749
Kamaishi Ko,Japan,fluvial,0.1762376741976351
Xiagong,China,fluvial,0.3178897100225225
Port Hueneme,U.S.A.,fluvial,0.04779655827702703
Calcutta,India,fluvial,0.26686411704673424
Cleveland,U.S.A.,fluvial,0.08261973301426428
Ploce,Croatia,fluvial,0.11949139569256757
Tanjung Geren,Indonesia,fluvial,0.2774855744416291
Ventspils,Latvia,fluvial,0.6476788165118244
Baltiysk,Russia,fluvial,0.24960424878003004
Lae,Papua New Guinea,fluvial,0.4885870401651652
San Fransisco,U.S.A.,fluvial,0.04779655827702703
Ujung Pandang,Indonesia,fluvial,0.058418015671921925
Pelabuhan Tanjung Wangi,Indonesia,fluvial,0.46999948972409905
Izhevskoye,Russia,fluvial,0.2774855744416291
Saint-Marc,Haiti,fluvial,0.9121176537865991
Port of Spain,Trinidad and Tobago,fluvial,0.8473077007671735
Fushiki-Toyama,Japan,fluvial,0.13011285308746248
Surabaya,Indonesia,fluvial,0.5921462497653904
San Diego,U.S.A.,fluvial,0.058418015671921925
St John's,Canada,fluvial,0.537711280616554
Randers,Denmark,fluvial,0.2774855744416291
Zhapu,China,fluvial,0.23898279138513515
Chaguaramas,Trinidad and Tobago,fluvial,0.7255783082887575
Porto De Mucuripe,Brazil,fluvial,0.01593218609234234
Nasipit Port,Philippines,fluvial,0.47796558277027024
Goteborg,Sweden,fluvial,0.6253383041244369
Antofagasta,Chile,fluvial,0.01593218609234234
Durres,Albania,fluvial,0.6080784358577327
Rangoon,Myanmar,fluvial,0.7096461221964152
Iverness,United Kingdom,fluvial,0.20313537267736487
Murmansk,Russia,fluvial,0.537711280616554
Merauke,Indonesia,fluvial,0.34254200098536036
Quebec,Canada,fluvial,0.6253383041244369
Philadelphia,U.S.A.,fluvial,0.11559938063063063
Topolorampo,Mexico,fluvial,0.537711280616554
Bremen,Germany,fluvial,0.30934994662631377
Semarang,Indonesia,fluvial,0.4308328655804242
Joensuu,Finland,fluvial,0.8313410634267078
Palua,Venezuela,fluvial,0.8967860536317568
Mykolayiv,Ukraine,fluvial,0.6651687693552928
New Haven,U.S.A.,fluvial,0.09028238785660661
Garlston,United Kingdom,fluvial,0.31864372184684686
Larvik,Norway,fluvial,0.3624572336007883
Sundaomen Wuz,China,fluvial,0.31864372184684686
Swinoujscie,Poland,fluvial,0.15932186092342343
Santo Domingo,Dominican Republic,fluvial,0.336567431200732
Ofunato,Japan,fluvial,0.1699433183183183
Chaozhou,China,fluvial,0.021242914789789787
Thyboron,Denmark,fluvial,0.31864372184684686
Sibolga,Indonesia,fluvial,0.15932186092342343
Bayonne,France,fluvial,0.3624572336007883
Fredrikstad,Norway,fluvial,0.07435020176426427
Shanghai,China,fluvial,0.023340641422672673
Goose Bay,Canada,fluvial,0.8092222852735548
Rouge River,U.S.A.,fluvial,0.07435020176426427
Alotoa,Papua New Guinea,fluvial,1.0116938168637386
Linden,Guyana,fluvial,0.7727110254786036
Pyeongtaek Hang,South Korea,fluvial,0.3983046523085585
Victoria,Guinea,fluvial,0.796609304617117
Tagonoura Ko,Japan,fluvial,0.21508451224662162
Basseterre,Saint Kitts and Nevis,fluvial,0.07966093046171172
Paradip,India,fluvial,0.44012664080095715
Portland,U.S.A.,fluvial,0.09559311655405406
Bur Safago,Egypt,fluvial,0.796609304617117
Vishakhapatnam,India,fluvial,0.4507480981958521
Road Harbor,British Virgin Islands,fluvial,0.02655364348723723
Arkhangels'k,Russia,fluvial,0.4358709331890484
St. George's,Grenada,fluvial,0.02655364348723723
Jakarta,Indonesia,fluvial,0.5295240093609235
Sevilla,Spain,fluvial,0.41423683840090086
New Westminster,Canada,fluvial,0.2487497580588401
Hamburg,Germany,fluvial,0.09559311655405406
Montreal,Canada,fluvial,1.3522442945875564
Manila,Philippines,fluvial,1.01965990990991
Tarragona,Spain,fluvial,0.3983046523085585
Quequen,Argentina,fluvial,0.9758463981559684
Palembang,Indonesia,fluvial,0.547668896924268
Pontianak,Indonesia,fluvial,0.5571996982333897
Puerto De Pasajes,Spain,fluvial,1.0037277238175675
Tanjungredeb,Indonesia,fluvial,0.41423683840090086
Shekou,China,fluvial,0.5177960480011261
Tha Thong,Thailand,fluvial,1.6927947723113737
Iligan,Philippines,fluvial,1.4119899924338402
Gorontalo,Indonesia,fluvial,0.5177960480011261
Villanueva,Philippines,fluvial,1.3522442945875564
Melbourne,Australia,fluvial,0.5284175053960211
Shibushi Wan,Japan,fluvial,0.25889802400056305
Krishnapatnam Port,India,fluvial,0.5456773736627252
Itajai,Brazil,fluvial,1.1112699799408783
San Pedro,Cote d'Ivoire,fluvial,1.0355920960022522
Hankow,China,fluvial,0.5284175053960211
Port De Caen,France,fluvial,0.5284175053960211
Jimenez,Philippines,fluvial,1.2447020384642455
Kolding,Denmark,fluvial,1.0634734216638513
Banjarmasin,Indonesia,fluvial,0.5177960480011261
Parepare,Indonesia,fluvial,0.0345197365334084
Guangdong Yangjiang Port,China,fluvial,0.5456773736627252
Bangkok,Thailand,fluvial,1.2447020384642455
Ormoc,Philippines,fluvial,1.334320585233671
New Orleans,U.S.A.,fluvial,0.11418066699512014
Guangzhou,China,fluvial,0.5775417458474099
Karaikal Port,India,fluvial,0.6133891645551801
Davao,Philippines,fluvial,1.1949139569256757
Limerick,Ireland,fluvial,0.33457590793918923
Zhangjiangang,China,fluvial,0.5974569784628379
Tuxpan,Mexico,fluvial,1.5414390044341217
Bordeaux,France,fluvial,0.2987284892314189
Figueira Da Foz,Portugal,fluvial,1.1949139569256757
Sapele,Nigeria,fluvial,1.4378797948338964
General Santos,Philippines,fluvial,1.2367359454180742
Brownsville,U.S.A.,fluvial,0.1354235817849099
Ocho Rios,Jamaica,fluvial,0.03983046523085585
Calabar,Nigeria,fluvial,1.2845325036951014
Szczecin,Poland,fluvial,0.31466067532376124
Cagatan De Oro,Philippines,fluvial,1.1949139569256757
Tampico,Mexico,fluvial,1.5414390044341217
Drogheda,Ireland,fluvial,0.33457590793918923
Kaliningrad,Russia,fluvial,0.6870755252322636
Freeport,U.S.A.,fluvial,0.1354235817849099
Changshu,China,fluvial,0.6870755252322636
Benicia,U.S.A.,fluvial,0.1354235817849099
Falmouth,Jamaica,fluvial,1.4338967483108107
Baton Rouge,U.S.A.,fluvial,0.1433896748310811
Dhaka,Bangladesh,fluvial,1.6011847022804053
Buco,Philippines,fluvial,1.4338967483108107
Nantes,France,fluvial,0.7169483741554054
Klaipeda,Lithuania,fluvial,1.4338967483108107
Liepaja,Latvia,fluvial,1.4338967483108107
Hilo,U.S.A.,fluvial,0.1433896748310811
Thanh Ho Chi Minh,Vietnam,fluvial,1.7923709353885133
Parnu,Estonia,fluvial,2.150845122466216
Port of Rouen,France,fluvial,0.7806771185247747
Nantong,China,fluvial,0.7169483741554054
Koko,Nigeria,fluvial,1.6011847022804053
Stockton,U.S.A.,fluvial,0.20711841920045043
Drammen,Norway,fluvial,2.150845122466216
Halden,Norway,fluvial,0.20711841920045043
Port Jerome,France,fluvial,1.1949139569256757
Flekkefjorden,Norway,fluvial,1.1949139569256757
Cirebon,Indonesia,fluvial,1.1949139569256757
Riga,Latvia,fluvial,1.1949139569256757
Vancouver,U.S.A.,fluvial,0.23898279138513512
Barranquilla,Colombia,fluvial,2.3898279138513514
South Louisiana,U.S.A.,fluvial,0.23898279138513512
Taicang,China,fluvial,1.1949139569256757
Changzhou,China,fluvial,1.1949139569256757
Gaogang,China,fluvial,1.1949139569256757
Sampit,Indonesia,fluvial,1.1949139569256757
Jiangyin,China,fluvial,1.1949139569256757
Qiwei,China,fluvial,1.1949139569256757
Brasil Port,Brazil,fluvial,2.3898279138513514
Husum,Germany,fluvial,1.1949139569256757
Lazaro Cardenas,Mexico,fluvial,2.3898279138513514
Soyo Angola LNG Terminal,Angola,fluvial,2.3898279138513514
Samarinda,Indonesia,fluvial,1.1949139569256757
Stora Jatterson,Sweden,pluvial,0.14946434227195948
Gdansk,Poland,pluvial,0.0
Wisbech,United Kingdom,pluvial,0.0
Shan T Ou,China,pluvial,0.0
Kanazawa,Japan,pluvial,0.0
Kaba Burnu,Turkey,pluvial,0.0
Zhapu,China,pluvial,0.0
New Plymouth,New Zealand,pluvial,0.0
Cienfuegos,Cuba,pluvial,0.010621457394894895
Chittagong,Bangladesh,pluvial,0.03650637536951013
Valencia,Spain,pluvial,0.0
Oulo,Finland,pluvial,0.0
Yuzhnyy,Ukraine,pluvial,0.0
Hankow,China,pluvial,0.0
Workington,United Kingdom,pluvial,0.02740179608319257
Tanjung Geren,Indonesia,pluvial,0.0
New Haven,U.S.A.,pluvial,0.0
Puerto Plata,Dominican Republic,pluvial,0.0
Naantali,Finland,pluvial,0.0
Takuma,Japan,pluvial,0.0
Swinoujscie,Poland,pluvial,0.0
Qingdao Port,China,pluvial,0.0
Lazaro Cardenas,Mexico,pluvial,0.0
Bayuquan,China,pluvial,0.0
Kakinada Bay,India,pluvial,0.0
Yokkaichi,Japan,pluvial,0.0
Burnie,Australia,pluvial,0.008811883709881755
